ID,year,week,start.date,end.date,district,cases
475,2007,18,2007-04-28,2007-05-04,Galle,0
476,2007,18,2007-04-28,2007-05-04,Hambanthota,0
477,2007,18,2007-04-28,2007-05-04,Matara,2
478,2007,18,2007-04-28,2007-05-04,Jaffna,0
479,2007,18,2007-04-28,2007-05-04,Kilinochchi,0
480,2007,18,2007-04-28,2007-05-04,Mannar,0
481,2007,18,2007-04-28,2007-05-04,Vavuniya,0
482,2007,18,2007-04-28,2007-05-04,Mullaitivu,0
483,2007,18,2007-04-28,2007-05-04,Batticaloa,6
484,2007,18,2007-04-28,2007-05-04,Ampara,0
485,2007,18,2007-04-28,2007-05-04,Trincomalee,1
486,2007,18,2007-04-28,2007-05-04,Kurunegala,3
487,2007,18,2007-04-28,2007-05-04,Puttalam,0
488,2007,18,2007-04-28,2007-05-04,Anuradhapura,1
489,2007,18,2007-04-28,2007-05-04,Polonnaruwa,0
490,2007,18,2007-04-28,2007-05-04,Badulla,0
491,2007,18,2007-04-28,2007-05-04,Monaragala,1
492,2007,18,2007-04-28,2007-05-04,Ratnapura,3
493,2007,18,2007-04-28,2007-05-04,Kegalle,1
494,2007,18,2007-04-28,2007-05-04,Kalmune,0
495,2007,19,2007-05-05,2007-05-11,Colombo,15
496,2007,19,2007-05-05,2007-05-11,Gampaha,3
497,2007,19,2007-05-05,2007-05-11,Kalutara,8
498,2007,19,2007-05-05,2007-05-11,Kandy,1
499,2007,19,2007-05-05,2007-05-11,Matale,0
500,2007,19,2007-05-05,2007-05-11,NuwaraEliya,1
501,2007,19,2007-05-05,2007-05-11,Galle,0
502,2007,19,2007-05-05,2007-05-11,Hambanthota,1
503,2007,19,2007-05-05,2007-05-11,Matara,2
504,2007,19,2007-05-05,2007-05-11,Jaffna,0
505,2007,19,2007-05-05,2007-05-11,Kilinochchi,0
506,2007,19,2007-05-05,2007-05-11,Mannar,0
507,2007,19,2007-05-05,2007-05-11,Vavuniya,0
508,2007,19,2007-05-05,2007-05-11,Mullaitivu,0
509,2007,19,2007-05-05,2007-05-11,Batticaloa,5
510,2007,19,2007-05-05,2007-05-11,Ampara,0
511,2007,19,2007-05-05,2007-05-11,Trincomalee,0
512,2007,19,2007-05-05,2007-05-11,Kurunegala,3
513,2007,19,2007-05-05,2007-05-11,Puttalam,1
514,2007,19,2007-05-05,2007-05-11,Anuradhapura,4
515,2007,19,2007-05-05,2007-05-11,Polonnaruwa,0
516,2007,19,2007-05-05,2007-05-11,Badulla,0
517,2007,19,2007-05-05,2007-05-11,Monaragala,1
518,2007,19,2007-05-05,2007-05-11,Ratnapura,4
519,2007,19,2007-05-05,2007-05-11,Kegalle,6
520,2007,19,2007-05-05,2007-05-11,Kalmune,0
521,2007,20,2007-05-12,2007-05-18,Colombo,12
522,2007,20,2007-05-12,2007-05-18,Gampaha,5
523,2007,20,2007-05-12,2007-05-18,Kalutara,3
524,2007,20,2007-05-12,2007-05-18,Kandy,1
525,2007,20,2007-05-12,2007-05-18,Matale,0
526,2007,20,2007-05-12,2007-05-18,NuwaraEliya,3
527,2007,20,2007-05-12,2007-05-18,Galle,0
528,2007,20,2007-05-12,2007-05-18,Hambanthota,1
529,2007,20,2007-05-12,2007-05-18,Matara,1
530,2007,20,2007-05-12,2007-05-18,Jaffna,0
531,2007,20,2007-05-12,2007-05-18,Kilinochchi,0
532,2007,20,2007-05-12,2007-05-18,Mannar,0
533,2007,20,2007-05-12,2007-05-18,Vavuniya,0
534,2007,20,2007-05-12,2007-05-18,Mullaitivu,0
535,2007,20,2007-05-12,2007-05-18,Batticaloa,2
536,2007,20,2007-05-12,2007-05-18,Ampara,0
537,2007,20,2007-05-12,2007-05-18,Trincomalee,0
538,2007,20,2007-05-12,2007-05-18,Kurunegala,5
539,2007,20,2007-05-12,2007-05-18,Puttalam,3
540,2007,20,2007-05-12,2007-05-18,Anuradhapura,3
541,2007,20,2007-05-12,2007-05-18,Polonnaruwa,0
542,2007,20,2007-05-12,2007-05-18,Badulla,1
543,2007,20,2007-05-12,2007-05-18,Monaragala,0
544,2007,20,2007-05-12,2007-05-18,Ratnapura,3
545,2007,20,2007-05-12,2007-05-18,Kegalle,4
546,2007,20,2007-05-12,2007-05-18,Kalmune,0
547,2007,21,2007-05-19,2007-05-25,Colombo,6
548,2007,21,2007-05-19,2007-05-25,Gampaha,7
549,2007,21,2007-05-19,2007-05-25,Kalutara,1
550,2007,21,2007-05-19,2007-05-25,Kandy,3
551,2007,21,2007-05-19,2007-05-25,Matale,2
552,2007,21,2007-05-19,2007-05-25,NuwaraEliya,3
553,2007,21,2007-05-19,2007-05-25,Galle,2
554,2007,21,2007-05-19,2007-05-25,Hambanthota,0
555,2007,21,2007-05-19,2007-05-25,Matara,3
556,2007,21,2007-05-19,2007-05-25,Jaffna,0
557,2007,21,2007-05-19,2007-05-25,Kilinochchi,0
558,2007,21,2007-05-19,2007-05-25,Mannar,0
559,2007,21,2007-05-19,2007-05-25,Vavuniya,0
560,2007,21,2007-05-19,2007-05-25,Mullaitivu,0
561,2007,21,2007-05-19,2007-05-25,Batticaloa,7
562,2007,21,2007-05-19,2007-05-25,Ampara,0
563,2007,21,2007-05-19,2007-05-25,Trincomalee,0
564,2007,21,2007-05-19,2007-05-25,Kurunegala,1
565,2007,21,2007-05-19,2007-05-25,Puttalam,1
566,2007,21,2007-05-19,2007-05-25,Anuradhapura,0
567,2007,21,2007-05-19,2007-05-25,Polonnaruwa,0
568,2007,21,2007-05-19,2007-05-25,Badulla,2
569,2007,21,2007-05-19,2007-05-25,Monaragala,1
570,2007,21,2007-05-19,2007-05-25,Ratnapura,2
571,2007,21,2007-05-19,2007-05-25,Kegalle,1
572,2007,21,2007-05-19,2007-05-25,Kalmune,0
573,2007,22,2007-05-26,2007-06-01,Colombo,16
574,2007,22,2007-05-26,2007-06-01,Gampaha,4
575,2007,22,2007-05-26,2007-06-01,Kalutara,2
576,2007,22,2007-05-26,2007-06-01,Kandy,3
577,2007,22,2007-05-26,2007-06-01,Matale,0
578,2007,22,2007-05-26,2007-06-01,NuwaraEliya,1
579,2007,22,2007-05-26,2007-06-01,Galle,2
580,2007,22,2007-05-26,2007-06-01,Hambanthota,0
581,2007,22,2007-05-26,2007-06-01,Matara,2
582,2007,22,2007-05-26,2007-06-01,Jaffna,0
583,2007,22,2007-05-26,2007-06-01,Kilinochchi,0
584,2007,22,2007-05-26,2007-06-01,Mannar,0
585,2007,22,2007-05-26,2007-06-01,Vavuniya,0
586,2007,22,2007-05-26,2007-06-01,Mullaitivu,0
587,2007,22,2007-05-26,2007-06-01,Batticaloa,6
588,2007,22,2007-05-26,2007-06-01,Ampara,0
589,2007,22,2007-05-26,2007-06-01,Trincomalee,0
590,2007,22,2007-05-26,2007-06-01,Kurunegala,5
591,2007,22,2007-05-26,2007-06-01,Puttalam,0
592,2007,22,2007-05-26,2007-06-01,Anuradhapura,5
593,2007,22,2007-05-26,2007-06-01,Polonnaruwa,0
594,2007,22,2007-05-26,2007-06-01,Badulla,1
595,2007,22,2007-05-26,2007-06-01,Monaragala,1
596,2007,22,2007-05-26,2007-06-01,Ratnapura,2
597,2007,22,2007-05-26,2007-06-01,Kegalle,11
598,2007,22,2007-05-26,2007-06-01,Kalmune,0
599,2007,23,2007-06-02,2007-06-08,Colombo,18
600,2007,23,2007-06-02,2007-06-08,Gampaha,11
601,2007,23,2007-06-02,2007-06-08,Kalutara,5
602,2007,23,2007-06-02,2007-06-08,Kandy,4
603,2007,23,2007-06-02,2007-06-08,Matale,1
604,2007,23,2007-06-02,2007-06-08,NuwaraEliya,0
605,2007,23,2007-06-02,2007-06-08,Galle,0
606,2007,23,2007-06-02,2007-06-08,Hambanthota,0
607,2007,23,2007-06-02,2007-06-08,Matara,4
608,2007,23,2007-06-02,2007-06-08,Jaffna,0
609,2007,23,2007-06-02,2007-06-08,Kilinochchi,0
610,2007,23,2007-06-02,2007-06-08,Mannar,0
611,2007,23,2007-06-02,2007-06-08,Vavuniya,0
612,2007,23,2007-06-02,2007-06-08,Mullaitivu,0
613,2007,23,2007-06-02,2007-06-08,Batticaloa,6
614,2007,23,2007-06-02,2007-06-08,Ampara,0
615,2007,23,2007-06-02,2007-06-08,Trincomalee,1
616,2007,23,2007-06-02,2007-06-08,Kurunegala,8
617,2007,23,2007-06-02,2007-06-08,Puttalam,3
618,2007,23,2007-06-02,2007-06-08,Anuradhapura,10
619,2007,23,2007-06-02,2007-06-08,Polonnaruwa,1
620,2007,23,2007-06-02,2007-06-08,Badulla,0
621,2007,23,2007-06-02,2007-06-08,Monaragala,0
622,2007,23,2007-06-02,2007-06-08,Ratnapura,2
623,2007,23,2007-06-02,2007-06-08,Kegalle,5
624,2007,23,2007-06-02,2007-06-08,Kalmune,1
625,2007,24,2007-06-09,2007-06-15,Colombo,28
626,2007,24,2007-06-09,2007-06-15,Gampaha,10
627,2007,24,2007-06-09,2007-06-15,Kalutara,4
628,2007,24,2007-06-09,2007-06-15,Kandy,9
629,2007,24,2007-06-09,2007-06-15,Matale,2
630,2007,24,2007-06-09,2007-06-15,NuwaraEliya,0
631,2007,24,2007-06-09,2007-06-15,Galle,1
632,2007,24,2007-06-09,2007-06-15,Hambanthota,2
633,2007,24,2007-06-09,2007-06-15,Matara,1
634,2007,24,2007-06-09,2007-06-15,Jaffna,0
635,2007,24,2007-06-09,2007-06-15,Kilinochchi,0
636,2007,24,2007-06-09,2007-06-15,Mannar,0
637,2007,24,2007-06-09,2007-06-15,Vavuniya,0
638,2007,24,2007-06-09,2007-06-15,Mullaitivu,0
639,2007,24,2007-06-09,2007-06-15,Batticaloa,0
640,2007,24,2007-06-09,2007-06-15,Ampara,1
641,2007,24,2007-06-09,2007-06-15,Trincomalee,2
642,2007,24,2007-06-09,2007-06-15,Kurunegala,14
643,2007,24,2007-06-09,2007-06-15,Puttalam,2
644,2007,24,2007-06-09,2007-06-15,Anuradhapura,7
645,2007,24,2007-06-09,2007-06-15,Polonnaruwa,1
646,2007,24,2007-06-09,2007-06-15,Badulla,0
647,2007,24,2007-06-09,2007-06-15,Monaragala,0
648,2007,24,2007-06-09,2007-06-15,Ratnapura,3
649,2007,24,2007-06-09,2007-06-15,Kegalle,8
650,2007,24,2007-06-09,2007-06-15,Kalmune,0
651,2007,25,2007-06-16,2007-06-22,Colombo,40
652,2007,25,2007-06-16,2007-06-22,Gampaha,10
653,2007,25,2007-06-16,2007-06-22,Kalutara,11
654,2007,25,2007-06-16,2007-06-22,Kandy,4
655,2007,25,2007-06-16,2007-06-22,Matale,0
656,2007,25,2007-06-16,2007-06-22,NuwaraEliya,0
657,2007,25,2007-06-16,2007-06-22,Galle,1
658,2007,25,2007-06-16,2007-06-22,Hambanthota,1
659,2007,25,2007-06-16,2007-06-22,Matara,2
660,2007,25,2007-06-16,2007-06-22,Jaffna,0
661,2007,25,2007-06-16,2007-06-22,Kilinochchi,0
662,2007,25,2007-06-16,2007-06-22,Mannar,0
663,2007,25,2007-06-16,2007-06-22,Vavuniya,0
664,2007,25,2007-06-16,2007-06-22,Mullaitivu,0
665,2007,25,2007-06-16,2007-06-22,Batticaloa,3
666,2007,25,2007-06-16,2007-06-22,Ampara,1
667,2007,25,2007-06-16,2007-06-22,Trincomalee,1
668,2007,25,2007-06-16,2007-06-22,Kurunegala,14
669,2007,25,2007-06-16,2007-06-22,Puttalam,1
670,2007,25,2007-06-16,2007-06-22,Anuradhapura,6
671,2007,25,2007-06-16,2007-06-22,Polonnaruwa,4
672,2007,25,2007-06-16,2007-06-22,Badulla,1
673,2007,25,2007-06-16,2007-06-22,Monaragala,0
674,2007,25,2007-06-16,2007-06-22,Ratnapura,9
675,2007,25,2007-06-16,2007-06-22,Kegalle,9
676,2007,25,2007-06-16,2007-06-22,Kalmune,0
677,2007,26,2007-06-23,2007-06-29,Colombo,26
678,2007,26,2007-06-23,2007-06-29,Gampaha,3
679,2007,26,2007-06-23,2007-06-29,Kalutara,4
680,2007,26,2007-06-23,2007-06-29,Kandy,3
681,2007,26,2007-06-23,2007-06-29,Matale,1
682,2007,26,2007-06-23,2007-06-29,NuwaraEliya,0
683,2007,26,2007-06-23,2007-06-29,Galle,2
684,2007,26,2007-06-23,2007-06-29,Hambanthota,0
685,2007,26,2007-06-23,2007-06-29,Matara,4
686,2007,26,2007-06-23,2007-06-29,Jaffna,0
687,2007,26,2007-06-23,2007-06-29,Kilinochchi,0
688,2007,26,2007-06-23,2007-06-29,Mannar,0
689,2007,26,2007-06-23,2007-06-29,Vavuniya,1
690,2007,26,2007-06-23,2007-06-29,Mullaitivu,0
691,2007,26,2007-06-23,2007-06-29,Batticaloa,0
692,2007,26,2007-06-23,2007-06-29,Ampara,0
693,2007,26,2007-06-23,2007-06-29,Trincomalee,1
694,2007,26,2007-06-23,2007-06-29,Kurunegala,18
695,2007,26,2007-06-23,2007-06-29,Puttalam,0
696,2007,26,2007-06-23,2007-06-29,Anuradhapura,7
697,2007,26,2007-06-23,2007-06-29,Polonnaruwa,0
698,2007,26,2007-06-23,2007-06-29,Badulla,0
699,2007,26,2007-06-23,2007-06-29,Monaragala,1
700,2007,26,2007-06-23,2007-06-29,Ratnapura,5
701,2007,26,2007-06-23,2007-06-29,Kegalle,5
702,2007,26,2007-06-23,2007-06-29,Kalmune,0
703,2007,27,2007-06-30,2007-07-06,Colombo,31
704,2007,27,2007-06-30,2007-07-06,Gampaha,6
705,2007,27,2007-06-30,2007-07-06,Kalutara,10
706,2007,27,2007-06-30,2007-07-06,Kandy,2
707,2007,27,2007-06-30,2007-07-06,Matale,0
708,2007,27,2007-06-30,2007-07-06,NuwaraEliya,0
709,2007,27,2007-06-30,2007-07-06,Galle,1
710,2007,27,2007-06-30,2007-07-06,Hambanthota,1
711,2007,27,2007-06-30,2007-07-06,Matara,5
712,2007,27,2007-06-30,2007-07-06,Jaffna,0
713,2007,27,2007-06-30,2007-07-06,Kilinochchi,0
714,2007,27,2007-06-30,2007-07-06,Mannar,0
715,2007,27,2007-06-30,2007-07-06,Vavuniya,1
716,2007,27,2007-06-30,2007-07-06,Mullaitivu,0
717,2007,27,2007-06-30,2007-07-06,Batticaloa,0
718,2007,27,2007-06-30,2007-07-06,Ampara,0
719,2007,27,2007-06-30,2007-07-06,Trincomalee,1
720,2007,27,2007-06-30,2007-07-06,Kurunegala,21
721,2007,27,2007-06-30,2007-07-06,Puttalam,0
722,2007,27,2007-06-30,2007-07-06,Anuradhapura,19
723,2007,27,2007-06-30,2007-07-06,Polonnaruwa,0
724,2007,27,2007-06-30,2007-07-06,Badulla,2
725,2007,27,2007-06-30,2007-07-06,Monaragala,0
726,2007,27,2007-06-30,2007-07-06,Ratnapura,6
727,2007,27,2007-06-30,2007-07-06,Kegalle,4
728,2007,27,2007-06-30,2007-07-06,Kalmune,0
729,2007,28,2007-07-07,2007-07-13,Colombo,36
730,2007,28,2007-07-07,2007-07-13,Gampaha,4
731,2007,28,2007-07-07,2007-07-13,Kalutara,6
732,2007,28,2007-07-07,2007-07-13,Kandy,14
733,2007,28,2007-07-07,2007-07-13,Matale,3
734,2007,28,2007-07-07,2007-07-13,NuwaraEliya,2
735,2007,28,2007-07-07,2007-07-13,Galle,2
736,2007,28,2007-07-07,2007-07-13,Hambanthota,3
737,2007,28,2007-07-07,2007-07-13,Matara,3
738,2007,28,2007-07-07,2007-07-13,Jaffna,0
739,2007,28,2007-07-07,2007-07-13,Kilinochchi,0
740,2007,28,2007-07-07,2007-07-13,Mannar,0
741,2007,28,2007-07-07,2007-07-13,Vavuniya,0
742,2007,28,2007-07-07,2007-07-13,Mullaitivu,0
743,2007,28,2007-07-07,2007-07-13,Batticaloa,0
744,2007,28,2007-07-07,2007-07-13,Ampara,0
745,2007,28,2007-07-07,2007-07-13,Trincomalee,4
746,2007,28,2007-07-07,2007-07-13,Kurunegala,25
747,2007,28,2007-07-07,2007-07-13,Puttalam,2
748,2007,28,2007-07-07,2007-07-13,Anuradhapura,8
749,2007,28,2007-07-07,2007-07-13,Polonnaruwa,0
750,2007,28,2007-07-07,2007-07-13,Badulla,1
751,2007,28,2007-07-07,2007-07-13,Monaragala,0
752,2007,28,2007-07-07,2007-07-13,Ratnapura,12
753,2007,28,2007-07-07,2007-07-13,Kegalle,4
754,2007,28,2007-07-07,2007-07-13,Kalmune,0
755,2007,29,2007-07-14,2007-07-20,Colombo,25
756,2007,29,2007-07-14,2007-07-20,Gampaha,19
757,2007,29,2007-07-14,2007-07-20,Kalutara,6
758,2007,29,2007-07-14,2007-07-20,Kandy,7
759,2007,29,2007-07-14,2007-07-20,Matale,0
760,2007,29,2007-07-14,2007-07-20,NuwaraEliya,2
761,2007,29,2007-07-14,2007-07-20,Galle,1
762,2007,29,2007-07-14,2007-07-20,Hambanthota,1
763,2007,29,2007-07-14,2007-07-20,Matara,1
764,2007,29,2007-07-14,2007-07-20,Jaffna,0
765,2007,29,2007-07-14,2007-07-20,Kilinochchi,0
766,2007,29,2007-07-14,2007-07-20,Mannar,0
767,2007,29,2007-07-14,2007-07-20,Vavuniya,0
768,2007,29,2007-07-14,2007-07-20,Mullaitivu,0
769,2007,29,2007-07-14,2007-07-20,Batticaloa,1
770,2007,29,2007-07-14,2007-07-20,Ampara,0
771,2007,29,2007-07-14,2007-07-20,Trincomalee,1
772,2007,29,2007-07-14,2007-07-20,Kurunegala,16
773,2007,29,2007-07-14,2007-07-20,Puttalam,0
774,2007,29,2007-07-14,2007-07-20,Anuradhapura,7
775,2007,29,2007-07-14,2007-07-20,Polonnaruwa,0
776,2007,29,2007-07-14,2007-07-20,Badulla,1
777,2007,29,2007-07-14,2007-07-20,Monaragala,5
778,2007,29,2007-07-14,2007-07-20,Ratnapura,5
779,2007,29,2007-07-14,2007-07-20,Kegalle,3
780,2007,29,2007-07-14,2007-07-20,Kalmune,0
781,2007,30,2007-07-21,2007-07-27,Colombo,45
782,2007,30,2007-07-21,2007-07-27,Gampaha,5
783,2007,30,2007-07-21,2007-07-27,Kalutara,13
784,2007,30,2007-07-21,2007-07-27,Kandy,3
785,2007,30,2007-07-21,2007-07-27,Matale,1
786,2007,30,2007-07-21,2007-07-27,NuwaraEliya,0
787,2007,30,2007-07-21,2007-07-27,Galle,0
788,2007,30,2007-07-21,2007-07-27,Hambanthota,0
789,2007,30,2007-07-21,2007-07-27,Matara,4
790,2007,30,2007-07-21,2007-07-27,Jaffna,0
791,2007,30,2007-07-21,2007-07-27,Kilinochchi,0
792,2007,30,2007-07-21,2007-07-27,Mannar,0
793,2007,30,2007-07-21,2007-07-27,Vavuniya,0
794,2007,30,2007-07-21,2007-07-27,Mullaitivu,0
795,2007,30,2007-07-21,2007-07-27,Batticaloa,3
796,2007,30,2007-07-21,2007-07-27,Ampara,0
797,2007,30,2007-07-21,2007-07-27,Trincomalee,0
798,2007,30,2007-07-21,2007-07-27,Kurunegala,34
799,2007,30,2007-07-21,2007-07-27,Puttalam,4
800,2007,30,2007-07-21,2007-07-27,Anuradhapura,7
801,2007,30,2007-07-21,2007-07-27,Polonnaruwa,2
802,2007,30,2007-07-21,2007-07-27,Badulla,4
803,2007,30,2007-07-21,2007-07-27,Monaragala,0
804,2007,30,2007-07-21,2007-07-27,Ratnapura,19
805,2007,30,2007-07-21,2007-07-27,Kegalle,3
806,2007,30,2007-07-21,2007-07-27,Kalmune,0
807,2007,31,2007-07-28,2007-08-03,Colombo,23
808,2007,31,2007-07-28,2007-08-03,Gampaha,4
809,2007,31,2007-07-28,2007-08-03,Kalutara,4
810,2007,31,2007-07-28,2007-08-03,Kandy,8
811,2007,31,2007-07-28,2007-08-03,Matale,3
812,2007,31,2007-07-28,2007-08-03,NuwaraEliya,1
813,2007,31,2007-07-28,2007-08-03,Galle,2
814,2007,31,2007-07-28,2007-08-03,Hambanthota,1
815,2007,31,2007-07-28,2007-08-03,Matara,3
816,2007,31,2007-07-28,2007-08-03,Jaffna,0
817,2007,31,2007-07-28,2007-08-03,Kilinochchi,0
818,2007,31,2007-07-28,2007-08-03,Mannar,0
819,2007,31,2007-07-28,2007-08-03,Vavuniya,0
820,2007,31,2007-07-28,2007-08-03,Mullaitivu,0
821,2007,31,2007-07-28,2007-08-03,Batticaloa,0
822,2007,31,2007-07-28,2007-08-03,Ampara,0
823,2007,31,2007-07-28,2007-08-03,Trincomalee,1
824,2007,31,2007-07-28,2007-08-03,Kurunegala,18
825,2007,31,2007-07-28,2007-08-03,Puttalam,2
826,2007,31,2007-07-28,2007-08-03,Anuradhapura,5
827,2007,31,2007-07-28,2007-08-03,Polonnaruwa,0
828,2007,31,2007-07-28,2007-08-03,Badulla,1
829,2007,31,2007-07-28,2007-08-03,Monaragala,2
830,2007,31,2007-07-28,2007-08-03,Ratnapura,14
831,2007,31,2007-07-28,2007-08-03,Kegalle,5
832,2007,31,2007-07-28,2007-08-03,Kalmune,0
833,2007,32,2007-08-04,2007-08-10,Colombo,25
834,2007,32,2007-08-04,2007-08-10,Gampaha,21
835,2007,32,2007-08-04,2007-08-10,Kalutara,10
836,2007,32,2007-08-04,2007-08-10,Kandy,7
837,2007,32,2007-08-04,2007-08-10,Matale,1
838,2007,32,2007-08-04,2007-08-10,NuwaraEliya,0
839,2007,32,2007-08-04,2007-08-10,Galle,4
840,2007,32,2007-08-04,2007-08-10,Hambanthota,2
841,2007,32,2007-08-04,2007-08-10,Matara,2
842,2007,32,2007-08-04,2007-08-10,Jaffna,0
843,2007,32,2007-08-04,2007-08-10,Kilinochchi,0
844,2007,32,2007-08-04,2007-08-10,Mannar,0
845,2007,32,2007-08-04,2007-08-10,Vavuniya,0
846,2007,32,2007-08-04,2007-08-10,Mullaitivu,0
847,2007,32,2007-08-04,2007-08-10,Batticaloa,2
848,2007,32,2007-08-04,2007-08-10,Ampara,0
849,2007,32,2007-08-04,2007-08-10,Trincomalee,0
850,2007,32,2007-08-04,2007-08-10,Kurunegala,8
851,2007,32,2007-08-04,2007-08-10,Puttalam,0
852,2007,32,2007-08-04,2007-08-10,Anuradhapura,0
853,2007,32,2007-08-04,2007-08-10,Polonnaruwa,1
854,2007,32,2007-08-04,2007-08-10,Badulla,3
855,2007,32,2007-08-04,2007-08-10,Monaragala,0
856,2007,32,2007-08-04,2007-08-10,Ratnapura,20
857,2007,32,2007-08-04,2007-08-10,Kegalle,4
858,2007,32,2007-08-04,2007-08-10,Kalmune,0
859,2007,33,2007-08-11,2007-08-17,Colombo,33
860,2007,33,2007-08-11,2007-08-17,Gampaha,7
861,2007,33,2007-08-11,2007-08-17,Kalutara,9
862,2007,33,2007-08-11,2007-08-17,Kandy,4
863,2007,33,2007-08-11,2007-08-17,Matale,4
864,2007,33,2007-08-11,2007-08-17,NuwaraEliya,0
865,2007,33,2007-08-11,2007-08-17,Galle,0
866,2007,33,2007-08-11,2007-08-17,Hambanthota,4
867,2007,33,2007-08-11,2007-08-17,Matara,4
868,2007,33,2007-08-11,2007-08-17,Jaffna,0
869,2007,33,2007-08-11,2007-08-17,Kilinochchi,0
870,2007,33,2007-08-11,2007-08-17,Mannar,0
871,2007,33,2007-08-11,2007-08-17,Vavuniya,0
872,2007,33,2007-08-11,2007-08-17,Mullaitivu,0
873,2007,33,2007-08-11,2007-08-17,Batticaloa,2
874,2007,33,2007-08-11,2007-08-17,Ampara,0
875,2007,33,2007-08-11,2007-08-17,Trincomalee,1
876,2007,33,2007-08-11,2007-08-17,Kurunegala,13
877,2007,33,2007-08-11,2007-08-17,Puttalam,2
878,2007,33,2007-08-11,2007-08-17,Anuradhapura,0
879,2007,33,2007-08-11,2007-08-17,Polonnaruwa,3
880,2007,33,2007-08-11,2007-08-17,Badulla,1
881,2007,33,2007-08-11,2007-08-17,Monaragala,4
882,2007,33,2007-08-11,2007-08-17,Ratnapura,5
883,2007,33,2007-08-11,2007-08-17,Kegalle,1
884,2007,33,2007-08-11,2007-08-17,Kalmune,0
885,2007,34,2007-08-18,2007-08-24,Colombo,47
886,2007,34,2007-08-18,2007-08-24,Gampaha,18
887,2007,34,2007-08-18,2007-08-24,Kalutara,10
888,2007,34,2007-08-18,2007-08-24,Kandy,2
889,2007,34,2007-08-18,2007-08-24,Matale,0
890,2007,34,2007-08-18,2007-08-24,NuwaraEliya,0
891,2007,34,2007-08-18,2007-08-24,Galle,1
892,2007,34,2007-08-18,2007-08-24,Hambanthota,1
893,2007,34,2007-08-18,2007-08-24,Matara,1
894,2007,34,2007-08-18,2007-08-24,Jaffna,0
895,2007,34,2007-08-18,2007-08-24,Kilinochchi,0
896,2007,34,2007-08-18,2007-08-24,Mannar,0
897,2007,34,2007-08-18,2007-08-24,Vavuniya,0
898,2007,34,2007-08-18,2007-08-24,Mullaitivu,0
899,2007,34,2007-08-18,2007-08-24,Batticaloa,0
900,2007,34,2007-08-18,2007-08-24,Ampara,0
901,2007,34,2007-08-18,2007-08-24,Trincomalee,0
902,2007,34,2007-08-18,2007-08-24,Kurunegala,13
903,2007,34,2007-08-18,2007-08-24,Puttalam,6
904,2007,34,2007-08-18,2007-08-24,Anuradhapura,0
905,2007,34,2007-08-18,2007-08-24,Polonnaruwa,1
906,2007,34,2007-08-18,2007-08-24,Badulla,1
907,2007,34,2007-08-18,2007-08-24,Monaragala,3
908,2007,34,2007-08-18,2007-08-24,Ratnapura,3
909,2007,34,2007-08-18,2007-08-24,Kegalle,8
910,2007,34,2007-08-18,2007-08-24,Kalmune,0
911,2007,35,2007-08-25,2007-08-31,Colombo,20
912,2007,35,2007-08-25,2007-08-31,Gampaha,11
913,2007,35,2007-08-25,2007-08-31,Kalutara,5
914,2007,35,2007-08-25,2007-08-31,Kandy,3
915,2007,35,2007-08-25,2007-08-31,Matale,2
916,2007,35,2007-08-25,2007-08-31,NuwaraEliya,3
917,2007,35,2007-08-25,2007-08-31,Galle,2
918,2007,35,2007-08-25,2007-08-31,Hambanthota,5
919,2007,35,2007-08-25,2007-08-31,Matara,3
920,2007,35,2007-08-25,2007-08-31,Jaffna,0
921,2007,35,2007-08-25,2007-08-31,Kilinochchi,0
922,2007,35,2007-08-25,2007-08-31,Mannar,0
923,2007,35,2007-08-25,2007-08-31,Vavuniya,1
924,2007,35,2007-08-25,2007-08-31,Mullaitivu,0
925,2007,35,2007-08-25,2007-08-31,Batticaloa,0
926,2007,35,2007-08-25,2007-08-31,Ampara,0
927,2007,35,2007-08-25,2007-08-31,Trincomalee,0
928,2007,35,2007-08-25,2007-08-31,Kurunegala,4
929,2007,35,2007-08-25,2007-08-31,Puttalam,1
930,2007,35,2007-08-25,2007-08-31,Anuradhapura,2
931,2007,35,2007-08-25,2007-08-31,Polonnaruwa,1
932,2007,35,2007-08-25,2007-08-31,Badulla,3
933,2007,35,2007-08-25,2007-08-31,Monaragala,3
934,2007,35,2007-08-25,2007-08-31,Ratnapura,6
935,2007,35,2007-08-25,2007-08-31,Kegalle,3
936,2007,35,2007-08-25,2007-08-31,Kalmune,0
937,2007,36,2007-09-01,2007-09-07,Colombo,54
938,2007,36,2007-09-01,2007-09-07,Gampaha,17
939,2007,36,2007-09-01,2007-09-07,Kalutara,14
940,2007,36,2007-09-01,2007-09-07,Kandy,6
941,2007,36,2007-09-01,2007-09-07,Matale,1
942,2007,36,2007-09-01,2007-09-07,NuwaraEliya,1
943,2007,36,2007-09-01,2007-09-07,Galle,1
944,2007,36,2007-09-01,2007-09-07,Hambanthota,2
945,2007,36,2007-09-01,2007-09-07,Matara,5
946,2007,36,2007-09-01,2007-09-07,Jaffna,0
947,2007,36,2007-09-01,2007-09-07,Kilinochchi,0
948,2007,36,2007-09-01,2007-09-07,Mannar,0
949,2007,36,2007-09-01,2007-09-07,Vavuniya,2
950,2007,36,2007-09-01,2007-09-07,Mullaitivu,0
951,2007,36,2007-09-01,2007-09-07,Batticaloa,1
